restaurant_id,Market Segment,Price Group,Room Type,latitude,longitude
74321673,Moscow,4,3,55.625578,37.6063916
74021676,Moscow,4,3,55.625578,37.6063916
74021678,Moscow,0,3,55.625578,37.6063916
74321689,Moscow,4,0,55.625578,37.6063916
74021692,Moscow,4,3,55.625578,37.6063916
74021693,Moscow,4,3,55.625578,37.6063916
74021694,Moscow,4,0,55.625578,37.6063916
74021696,Moscow,0,0,55.625578,37.6063916
74321698,Moscow,4,3,55.625578,37.6063916
74321708,Moscow,4,0,55.625578,37.6063916
74321715,Moscow,4,3,55.625578,37.6063916
74321709,Moscow,4,0,55.625578,37.6063916
74321718,Moscow,4,3,55.625578,37.6063916
74321717,Moscow,4,0,55.625578,37.6063916
74321716,Moscow,4,3,55.625578,37.6063916
74321714,Moscow,4,3,55.625578,37.6063916
74321742,Moscow,4,0,55.625578,37.6063916
74021743,Moscow,4,3,55.625578,37.6063916
74021744,Moscow,4,3,55.625578,37.6063916
74021745,Moscow,4,3,55.625578,37.6063916
74021746,Moscow,4,3,55.625578,37.6063916
74021747,Moscow,4,3,55.625578,37.6063916
74021748,Moscow,4,3,55.625578,37.6063916
74021749,Moscow,4,0,55.625578,37.6063916
74021751,Moscow,4,3,55.625578,37.6063916
74021752,Moscow,4,0,55.625578,37.6063916
74021753,Moscow,4,0,55.625578,37.6063916
74021754,Moscow,4,0,55.625578,37.6063916
74021755,Moscow,4,0,55.625578,37.6063916
74021758,Moscow,4,3,55.625578,37.6063916
74021762,Moscow,4,3,55.625578,37.6063916
74021771,Moscow,4,2,55.625578,37.6063916
74021777,Moscow,4,3,55.625578,37.6063916
74321796,Moscow,4,3,55.625578,37.6063916
74021786,Moscow,0,3,55.625578,37.6063916
74321802,Moscow,4,0,55.625578,37.6063916
74321803,Moscow,4,0,55.625578,37.6063916
74321804,Moscow,4,0,55.625578,37.6063916
74021801,Moscow,4,3,55.625578,37.6063916
74021813,Moscow,4,0,55.625578,37.6063916
74021814,Moscow,4,3,55.625578,37.6063916
74021816,Moscow,4,3,55.625578,37.6063916
74021821,Moscow,4,3,55.625578,37.6063916
74021830,Moscow,4,3,55.625578,37.6063916
74021831,Moscow,4,3,55.625578,37.6063916
74321813,Moscow,4,0,55.625578,37.6063916
74021845,Moscow,4,3,55.625578,37.6063916
74321817,Moscow,4,0,55.625578,37.6063916
74021856,Moscow,4,0,55.625578,37.6063916
74021857,Moscow,4,4,55.625578,37.6063916
74021858,Moscow,4,3,55.625578,37.6063916
74021919,Moscow,4,3,55.625578,37.6063916
74021915,Moscow,0,0,55.625578,37.6063916
74021914,Moscow,4,3,55.625578,37.6063916
74021927,Moscow,4,0,55.625578,37.6063916
74021939,Moscow,0,0,55.625578,37.6063916
74021955,Moscow,4,0,55.625578,37.6063916
74021956,Moscow,4,3,55.625578,37.6063916
74021957,Moscow,4,0,55.625578,37.6063916
74321846,Moscow,4,0,55.625578,37.6063916
74021963,Moscow,0,3,55.625578,37.6063916
74021962,Moscow,0,3,55.625578,37.6063916
74321859,Moscow,4,0,55.625578,37.6063916
74321861,Moscow,4,3,55.625578,37.6063916
74021984,Moscow,5,3,55.625578,37.6063916
74021985,Moscow,0,3,55.625578,37.6063916
74321878,Moscow,4,0,55.625578,37.6063916
74321881,Moscow,4,3,55.625578,37.6063916
74221348,Moscow Region,4,2,43.67132235,40.307289710051265
74013412,Moscow Region,0,3,43.67132235,40.307289710051265
74020419,Moscow Region,0,2,43.67132235,40.307289710051265
74221478,Moscow Region,0,4,43.67132235,40.307289710051265
74221479,Moscow Region,0,4,43.67132235,40.307289710051265
74021248,Murmansk,5,0,68.970665,33.07497
74021495,Murmansk,5,0,68.970665,33.07497
74020494,Naberejnye Tchelny,0,3,55.7419774,52.399207
74020721,Naberejnye Tchelny,0,4,55.7419774,52.399207
74021180,Naberejnye Tchelny,0,0,55.7419774,52.399207
74021737,Naberejnye Tchelny,0,3,55.7419774,52.399207
74021757,Naberejnye Tchelny,0,3,55.7419774,52.399207
74021880,Nadym,0,3,65.532,72.52
74021526,Nahabino,0,3,55.8394789,37.1770987
74021239,Nakhodka,0,4,42.8246489,132.8926
74020885,Nalchik,4,3,43.4769604,43.5966578
74221293,Naro-Fominsk,4,0,55.3842784,36.723507
74021989,Nazran,4,2,43.2320774,44.7540128
74021215,Neftekamsk,0,3,56.0884031,54.2478094
74020735,Nefteyugansk,0,3,61.0962043,72.6111908351568
74321810,Nefteyugansk,5,3,61.0962043,72.6111908351568
74021304,Nevinnomyssk,4,2,44.6245814,41.9475941
74021263,Nizhnekamsk,0,3,55.6412879,51.8160376
74021784,Nizhnekamsk,0,3,55.6412879,51.8160376
74021896,Nizhnekamsk,0,2,55.6412879,51.8160376
74020608,Nizhnevartovsk,0,0,60.9339411,76.5814274
74020609,Nizhnevartovsk,0,3,60.9339411,76.5814274
74020610,Nizhnevartovsk,0,3,60.9339411,76.5814274
74020811,Nizhnevartovsk,0,0,60.9339411,76.5814274
74021412,Nizhnevartovsk,0,2,60.9339411,76.5814274
74321811,Nizhnevartovsk,5,0,60.9339411,76.5814274
74022009,Nizhnevartovsk,0,4,60.9339411,76.5814274
74020461,Nizhny Novgorod,4,3,56.3264816,44.0051395
74020541,Nizhny Novgorod,4,0,56.3264816,44.0051395
74020651,Nizhny Novgorod,4,0,56.3264816,44.0051395
74020669,Nizhny Novgorod,4,0,56.3264816,44.0051395
74020719,Nizhny Novgorod,4,0,56.3264816,44.0051395
74020810,Nizhny Novgorod,4,2,56.3264816,44.0051395
74020950,Nizhny Novgorod,4,0,56.3264816,44.0051395
74021091,Nizhny Novgorod,4,0,56.3264816,44.0051395
74021382,Nizhny Novgorod,4,3,56.3264816,44.0051395
74021463,Nizhny Novgorod,4,3,56.3264816,44.0051395
74020402,Nizhny Novgorod,4,0,56.3264816,44.0051395
74220773,Nizhny Tagil,9,2,57.905149,59.9508466
74321570,Nizhny Tagil,9,3,57.905149,59.9508466
74220739,Noginsk,4,3,55.8553511,38.4411898
74021902,Novocherkassk,4,4,47.41066,40.101986
74020430,Novoivanovskoye,0,0,46.55389,39.771671
74220556,Novokuznetsk,5,2,53.7575903,87.1358494
74220598,Novokuznetsk,5,2,53.7575903,87.1358494
74220640,Novokuznetsk,5,3,53.7575903,87.1358494
74220707,Novokuznetsk,5,0,53.7575903,87.1358494
74220990,Novokuznetsk,5,2,53.7575903,87.1358494
74221142,Novokuznetsk,5,2,53.7575903,87.1358494
74321574,Novokuznetsk,5,3,53.7575903,87.1358494
74021911,Novomoskovsk,0,0,48.6358512,35.2595541
74220747,Novorossiysk,0,0,44.7239578,37.7690711
74220781,Novorossiysk,0,0,44.7239578,37.7690711
74220827,Novorossiysk,0,3,44.7239578,37.7690711
74220936,Novorossiysk,0,2,44.7239578,37.7690711
74221038,Novorossiysk,0,3,44.7239578,37.7690711
74321884,Novorossiysk,0,0,44.7239578,37.7690711
74221311,Novosibirsk,1,2,55.0288307,82.9226887
74221563,Novosibirsk,1,3,55.0288307,82.9226887
74213284,Novosibirsk,1,3,55.0288307,82.9226887
74213285,Novosibirsk,1,3,55.0288307,82.9226887
74213286,Novosibirsk,1,3,55.0288307,82.9226887
74214083,Novosibirsk,1,3,55.0288307,82.9226887
74214453,Novosibirsk,1,3,55.0288307,82.9226887
74214452,Novosibirsk,1,0,55.0288307,82.9226887
74214455,Novosibirsk,1,0,55.0288307,82.9226887
74215253,Novosibirsk,1,0,55.0288307,82.9226887
74220417,Novosibirsk,1,0,55.0288307,82.9226887
74220458,Novosibirsk,1,3,55.0288307,82.9226887
74220479,Novosibirsk,1,3,55.0288307,82.9226887
74220517,Novosibirsk,1,0,55.0288307,82.9226887
74220770,Novosibirsk,1,2,55.0288307,82.9226887
74220891,Novosibirsk,1,4,55.0288307,82.9226887
74220924,Novosibirsk,1,3,55.0288307,82.9226887
74221077,Novosibirsk,1,3,55.0288307,82.9226887
74221067,Novosibirsk,1,3,55.0288307,82.9226887
74221286,Novosibirsk,1,3,55.0288307,82.9226887
74221416,Novosibirsk,1,3,55.0288307,82.9226887
74221417,Novosibirsk,1,3,55.0288307,82.9226887
74221420,Novosibirsk,1,3,55.0288307,82.9226887
74221444,Novosibirsk,1,4,55.0288307,82.9226887
74221446,Novosibirsk,1,3,55.0288307,82.9226887
74321683,Novosibirsk,1,4,55.0288307,82.9226887
74321789,Novosibirsk,1,4,55.0288307,82.9226887
74321787,Novosibirsk,1,4,55.0288307,82.9226887
74321808,Novosibirsk,1,4,55.0288307,82.9226887
74321818,Novosibirsk,1,4,55.0288307,82.9226887
74321824,Novosibirsk,1,4,55.0288307,82.9226887
74321852,Novosibirsk,1,4,55.0288307,82.9226887
74321865,Novosibirsk,1,4,55.0288307,82.9226887
74020694,Novy Urengoy,0,0,66.085196,76.6799167
74021961,Novy Urengoy,0,3,66.085196,76.6799167
74021223,Noyabrsk,0,4,63.2002917,75.4475807
74021154,Nyagan,0,0,62.1445646,65.4349289
74021958,Obninsk,0,3,55.09992175,36.609273347238314
74221294,Obukhovo,0,2,55.8314658,38.2726971
74213274,Odintsovo,4,3,55.678223,37.2668096
74220643,Odintsovo,4,0,55.678223,37.2668096
74021994,Oktyabrsky,0,2,54.4809722,53.4660062
74221565,Omsk,9,3,54.983006700000004,73.37452243916528
74321627,Omsk,9,3,54.983006700000004,73.37452243916528
74213287,Omsk,9,3,54.983006700000004,73.37452243916528
74213288,Omsk,9,3,54.983006700000004,73.37452243916528
74213289,Omsk,9,0,54.983006700000004,73.37452243916528
74213291,Omsk,9,0,54.983006700000004,73.37452243916528
74215706,Omsk,9,3,54.983006700000004,73.37452243916528
74216264,Omsk,9,3,54.983006700000004,73.37452243916528
74216848,Omsk,9,3,54.983006700000004,73.37452243916528
74220425,Omsk,9,2,54.983006700000004,73.37452243916528
74220434,Omsk,9,4,54.983006700000004,73.37452243916528
74220484,Omsk,9,4,54.983006700000004,73.37452243916528
74220576,Omsk,9,3,54.983006700000004,73.37452243916528
74220858,Omsk,9,2,54.983006700000004,73.37452243916528
74221076,Omsk,9,3,54.983006700000004,73.37452243916528
74321785,Omsk,9,3,54.983006700000004,73.37452243916528
74321821,Omsk,9,3,54.983006700000004,73.37452243916528
74321829,Omsk,9,4,54.983006700000004,73.37452243916528
74321875,Omsk,9,3,54.983006700000004,73.37452243916528
74321892,Omsk,9,3,54.983006700000004,73.37452243916528
74020798,Orehovo-Zuevo,0,3,55.8083278,38.9790038
74220768,Orehovo-Zuevo,4,0,55.8083278,38.9790038
74321828,Orehovo-Zuevo,4,0,55.8083278,38.9790038
74020551,Orenburg,4,3,51.7671248,55.0978517
74020851,Orenburg,4,3,51.7671248,55.0978517
74021026,Orenburg,4,3,51.7671248,55.0978517
74021484,Orenburg,4,3,51.7671248,55.0978517
74021928,Orenburg,4,0,51.7671248,55.0978517
74021978,Orenburg,4,4,51.7671248,55.0978517
74021952,Orsk,4,3,51.2305015,58.4738015
74021204,Oryol,0,0,52.9687747,36.0694937
74021261,Oryol,0,3,52.9687747,36.0694937
74021351,Oryol,0,3,52.9687747,36.0694937
74221421,Ostrovtsy,4,2,55.5875047,38.0055483
74220409,Otradnoe,4,0,59.772663,30.802027
74221323,Pavlovsky Posad,4,3,55.7813357,38.6507838
74020498,Penza,0,3,53.1937836,45.006741250609664
74020470,Penza,0,3,53.1937836,45.006741250609664
74020717,Penza,0,4,53.1937836,45.006741250609664
74021025,Penza,0,4,53.1937836,45.006741250609664
74021427,Penza,0,3,53.1937836,45.006741250609664
74021457,Penza,0,0,53.1937836,45.006741250609664
74021812,Penza,0,3,53.1937836,45.006741250609664
74021912,Penza,0,3,53.1937836,45.006741250609664
74021975,Penza,0,3,53.1937836,45.006741250609664
74021066,Perm,0,2,58.014965,56.246723
74021262,Perm,0,3,58.014965,56.246723
74021341,Perm,0,3,58.014965,56.246723
74021460,Perm,0,3,58.014965,56.246723
74021540,Perm,0,0,58.014965,56.246723
74021582,Perm,0,3,58.014965,56.246723
74021583,Perm,0,3,58.014965,56.246723
74021588,Perm,0,2,58.014965,56.246723
74021058,Perm,0,3,58.014965,56.246723
74021785,Perm,0,3,58.014965,56.246723
74021832,Perm,0,0,58.014965,56.246723
74021943,Perm,0,0,58.014965,56.246723
74021990,Perm,0,4,58.014965,56.246723
74321682,Pervouralsk,9,4,56.9051246,59.9431941
74020634,Petrozavodsk,5,0,61.7900426,34.390007
74020662,Petrozavodsk,5,4,61.7900426,34.390007
74020667,Petrozavodsk,5,4,61.7900426,34.390007
74021617,Petushki,0,2,55.9310313,39.4599489
74220821,Podol’sk,4,4,55.4308841,37.5453056
74321722,Podol’sk,4,0,55.4308841,37.5453056
74321760,Podol’sk,4,0,55.4308841,37.5453056
74321876,Podol’sk,4,2,55.4308841,37.5453056
74021514,Povarovo,0,3,56.0758541,37.0542886
74321575,Prokopyevsk,6,3,53.8879117,86.7492072
74020668,Pskov,4,2,57.8173923,28.3343465
74020693,Pskov,4,3,57.8173923,28.3343465
74021608,Purshevo,0,3,56.769699,28.677
74021520,Pushchino,0,3,54.8347213,37.6139685
74221164,Pushkino,4,0,56.0104274,37.8461892
74021536,Pushkino,4,3,56.0104274,37.8461892
74021538,Pushkino,4,3,56.0104274,37.8461892
74020860,Pushkino,0,2,56.0104274,37.8461892
74221322,Pushkino,4,0,56.0104274,37.8461892
74020782,Pyatigorsk,4,3,44.039775,43.0706669
74220905,Ramenskoye,4,3,55.5709361,38.2282099
74021529,Rastunovo,0,3,55.2689235,37.8333619
74220491,Reutov,4,3,55.7622453,37.856555
74221065,Reutov,4,3,55.7622453,37.856555
74321706,Reutov,4,0,55.7622453,37.856555
74321719,Reutov,4,0,55.7622453,37.856555
74321858,Revda,0,3,56.8000651,59.9086688
74021970,Roslavl,0,3,53.9448028,32.84788573198853
74021930,Rostov,9,4,47.2216548,39.7096061
74020481,Rostov-na-Donu,4,3,47.2216548,39.7096061
74020511,Rostov-na-Donu,4,3,47.2216548,39.7096061
74020575,Rostov-na-Donu,4,3,47.2216548,39.7096061
74020671,Rostov-na-Donu,4,3,47.2216548,39.7096061
74021162,Rostov-na-Donu,4,3,47.2216548,39.7096061
74021205,Rostov-na-Donu,4,0,47.2216548,39.7096061
74017259,Rostov-na-Donu,4,3,47.2216548,39.7096061
74021642,Rostov-na-Donu,4,0,47.2216548,39.7096061
74021733,Rostov-na-Donu,4,4,47.2216548,39.7096061
74021900,Rostov-na-Donu,4,2,47.2216548,39.7096061
74021901,Rostov-na-Donu,4,2,47.2216548,39.7096061
74021999,Rostov-na-Donu,4,2,47.2216548,39.7096061
74220958,Ruza,0,4,55.6998907,36.1946992
74021237,Ryazan,0,0,54.6295687,39.7425039
74021316,Ryazan,0,0,54.6295687,39.7425039
74021554,Ryazan,0,3,54.6295687,39.7425039
74021802,Ryazan,0,3,54.6295687,39.7425039
74021865,Ryazan,0,2,54.6295687,39.7425039
74021890,Ryazan,0,3,54.6295687,39.7425039
74021873,Rybinsk,4,0,58.050373,38.834637
74021889,Rybinsk,4,3,58.050373,38.834637
74021179,Rzhavki,0,2,56.0129462,37.2243412
74220601,Rzhavki,0,0,56.0129462,37.2243412
74021887,Safonovo,0,2,55.1084278,33.2376513
74020450,Saint Petersburg,4,0,59.9606739,30.1586551
74020451,Saint Petersburg,4,1,59.9606739,30.1586551
74020474,Saint Petersburg,4,0,59.9606739,30.1586551
74020478,Saint Petersburg,4,2,59.9606739,30.1586551
74020521,Saint Petersburg,4,3,59.9606739,30.1586551
74020522,Saint Petersburg,4,4,59.9606739,30.1586551
74020523,Saint Petersburg,4,0,59.9606739,30.1586551
74020524,Saint Petersburg,4,2,59.9606739,30.1586551
74020543,Saint Petersburg,4,0,59.9606739,30.1586551
74020606,Saint Petersburg,4,3,59.9606739,30.1586551
74020619,Saint Petersburg,4,0,59.9606739,30.1586551
74020618,Saint Petersburg,4,0,59.9606739,30.1586551
74020615,Saint Petersburg,4,4,59.9606739,30.1586551
74020647,Saint Petersburg,4,0,59.9606739,30.1586551
74020648,Saint Petersburg,4,0,59.9606739,30.1586551
74020663,Saint Petersburg,4,3,59.9606739,30.1586551
74020665,Saint Petersburg,4,2,59.9606739,30.1586551
74020666,Saint Petersburg,4,2,59.9606739,30.1586551
74020784,Saint Petersburg,4,3,59.9606739,30.1586551
74020815,Saint Petersburg,4,0,59.9606739,30.1586551
74020816,Saint Petersburg,0,3,59.9606739,30.1586551
74020861,Saint Petersburg,4,4,59.9606739,30.1586551
74020877,Saint Petersburg,0,3,59.9606739,30.1586551
74020879,Saint Petersburg,4,4,59.9606739,30.1586551
74020881,Saint Petersburg,4,3,59.9606739,30.1586551
74020882,Saint Petersburg,4,3,59.9606739,30.1586551
74020883,Saint Petersburg,4,4,59.9606739,30.1586551
74020920,Saint Petersburg,4,3,59.9606739,30.1586551
74020987,Saint Petersburg,4,3,59.9606739,30.1586551
74021005,Saint Petersburg,0,3,59.9606739,30.1586551
74021028,Saint Petersburg,4,3,59.9606739,30.1586551
74021029,Saint Petersburg,4,4,59.9606739,30.1586551
74021051,Saint Petersburg,4,3,59.9606739,30.1586551
74021052,Saint Petersburg,4,0,59.9606739,30.1586551
74021063,Saint Petersburg,4,4,59.9606739,30.1586551
74021089,Saint Petersburg,4,3,59.9606739,30.1586551
74021130,Saint Petersburg,4,4,59.9606739,30.1586551
74021148,Saint Petersburg,4,3,59.9606739,30.1586551
74021150,Saint Petersburg,4,2,59.9606739,30.1586551
74021151,Saint Petersburg,4,4,59.9606739,30.1586551
74021182,Saint Petersburg,4,0,59.9606739,30.1586551
74021183,Saint Petersburg,4,2,59.9606739,30.1586551
74021247,Saint Petersburg,4,3,59.9606739,30.1586551
74021269,Saint Petersburg,4,4,59.9606739,30.1586551
74021274,Saint Petersburg,4,3,59.9606739,30.1586551
74021275,Saint Petersburg,4,4,59.9606739,30.1586551
74021325,Saint Petersburg,4,3,59.9606739,30.1586551
74021377,Saint Petersburg,4,3,59.9606739,30.1586551
74021378,Saint Petersburg,4,3,59.9606739,30.1586551
74021379,Saint Petersburg,4,2,59.9606739,30.1586551
74021380,Saint Petersburg,4,3,59.9606739,30.1586551
74021381,Saint Petersburg,4,3,59.9606739,30.1586551
74021492,Saint Petersburg,4,0,59.9606739,30.1586551
74021494,Saint Petersburg,0,3,59.9606739,30.1586551
74021545,Saint Petersburg,4,3,59.9606739,30.1586551
74021591,Saint Petersburg,4,3,59.9606739,30.1586551
74021593,Saint Petersburg,4,3,59.9606739,30.1586551
74021638,Saint Petersburg,4,3,59.9606739,30.1586551
74021640,Saint Petersburg,4,3,59.9606739,30.1586551
74009310,Saint Petersburg,0,3,59.9606739,30.1586551
74011239,Saint Petersburg,4,3,59.9606739,30.1586551
74012019,Saint Petersburg,4,0,59.9606739,30.1586551
74012022,Saint Petersburg,4,0,59.9606739,30.1586551
74012107,Saint Petersburg,4,3,59.9606739,30.1586551
74012184,Saint Petersburg,4,0,59.9606739,30.1586551
74012185,Saint Petersburg,4,0,59.9606739,30.1586551
74012833,Saint Petersburg,4,0,59.9606739,30.1586551
74012966,Saint Petersburg,4,2,59.9606739,30.1586551
74013222,Saint Petersburg,4,0,59.9606739,30.1586551
74013406,Saint Petersburg,4,0,59.9606739,30.1586551
74013755,Saint Petersburg,4,0,59.9606739,30.1586551
74013948,Saint Petersburg,4,0,59.9606739,30.1586551
74014706,Saint Petersburg,4,3,59.9606739,30.1586551
74014946,Saint Petersburg,4,2,59.9606739,30.1586551
74014994,Saint Petersburg,4,0,59.9606739,30.1586551
74015266,Saint Petersburg,4,0,59.9606739,30.1586551
74015748,Saint Petersburg,4,0,59.9606739,30.1586551
74015749,Saint Petersburg,4,0,59.9606739,30.1586551
74016068,Saint Petersburg,4,3,59.9606739,30.1586551
74016847,Saint Petersburg,4,3,59.9606739,30.1586551
74020322,Saint Petersburg,0,0,59.9606739,30.1586551
74020379,Saint Petersburg,4,0,59.9606739,30.1586551
74020392,Saint Petersburg,4,0,59.9606739,30.1586551
74020431,Saint Petersburg,4,0,59.9606739,30.1586551
74020377,Saint Petersburg,4,0,59.9606739,30.1586551
74020376,Saint Petersburg,4,4,59.9606739,30.1586551
74020398,Saint Petersburg,4,2,59.9606739,30.1586551
74021685,Saint Petersburg,4,3,59.9606739,30.1586551
74021686,Saint Petersburg,4,3,59.9606739,30.1586551
74021713,Saint Petersburg,4,3,59.9606739,30.1586551
74021824,Saint Petersburg,4,3,59.9606739,30.1586551
74021846,Saint Petersburg,4,3,59.9606739,30.1586551
74021862,Saint Petersburg,4,3,59.9606739,30.1586551
74021863,Saint Petersburg,4,3,59.9606739,30.1586551
74021913,Saint Petersburg,4,3,59.9606739,30.1586551
74021916,Saint Petersburg,4,3,59.9606739,30.1586551
74021953,Saint Petersburg,4,0,59.9606739,30.1586551
74022005,Saint Petersburg,0,3,59.9606739,30.1586551
74021485,Salavat,0,3,53.361687,55.924641
74021937,Salekhard,0,3,66.5375387,66.6157469
74220384,Samara,4,0,53.198627,50.113987
74213461,Samara,4,0,53.198627,50.113987
74214957,Samara,4,0,53.198627,50.113987
74215951,Samara,4,3,53.198627,50.113987
74216325,Samara,4,3,53.198627,50.113987
74220488,Samara,4,3,53.198627,50.113987
74220489,Samara,4,0,53.198627,50.113987
74220516,Samara,4,0,53.198627,50.113987
74220628,Samara,4,0,53.198627,50.113987
74220822,Samara,4,0,53.198627,50.113987
74221002,Samara,4,0,53.198627,50.113987
74221158,Samara,4,0,53.198627,50.113987
74221258,Samara,4,0,53.198627,50.113987
74221445,Samara,4,3,53.198627,50.113987
74321823,Samara,4,0,53.198627,50.113987
74321833,Samara,4,3,53.198627,50.113987
74321848,Samara,4,3,53.198627,50.113987
74021650,Saransk,4,2,54.18671,45.18383
74021017,Sarapul,0,3,56.477334,53.8192957
74020624,Saratov,0,2,51.530018,46.034683
74020849,Saratov,0,0,51.530018,46.034683
74021152,Saratov,0,2,51.530018,46.034683
74021264,Saratov,0,3,51.530018,46.034683
74021265,Saratov,0,2,51.530018,46.034683
74021483,Saratov,0,3,51.530018,46.034683
74021487,Saratov,0,3,51.530018,46.034683
74015796,Saratov,0,3,51.530018,46.034683
74020323,Saratov,0,0,51.530018,46.034683
74020387,Saratov,0,0,51.530018,46.034683
74021779,Saratov,0,2,51.530018,46.034683
74021944,Saratov,0,3,51.530018,46.034683
74021995,Saratov,0,3,51.530018,46.034683
74321690,Selyatino,4,2,55.51537,36.98217
74021169,Sergiev-Posad,0,3,56.3153284,38.1359898
74220533,Sergiev-Posad,4,2,56.3153284,38.1359898
74220579,Sergiev-Posad,4,0,56.3153284,38.1359898
74220552,Serpukhov,4,4,54.9155247,37.4195533
74221488,Serpukhov,4,0,54.9155247,37.4195533
74021335,Severodvinsk,5,4,64.563385,39.823769
74020908,Shakhovskaya,0,3,56.031464,35.5102036
74321812,Shatura,4,3,55.578403,39.5437584
74220439,Shcherbinka,0,2,55.5069136,37.5673544
74321629,Shchyolkovo,4,4,55.9206499,37.9915576
74220705,Shchyolkovo,4,3,55.9206499,37.9915576
74221073,Shchyolkovo,4,3,55.9206499,37.9915576
74021518,Shchyolkovo,0,3,55.9206499,37.9915576
74021236,Sheremetyevo airport,10,3,55.97608755,37.4238008194297
74021532,Skolkovo,0,3,53.3193964,50.7457846
74021108,Slavyansk-na-Kubani,7,3,45.2590875,38.1244609
74021235,Smolensk,0,3,54.7814057,32.0461261
74021252,Smolensk,0,3,54.7814057,32.0461261
74021453,Smolensk,0,3,54.7814057,32.0461261
74021531,Snegiri,0,3,55.8852215,37.0391707
74021109,Sochi,7,3,43.5854823,39.723109
74220497,Sochi,7,3,43.5854823,39.723109
74220715,Sochi,7,3,43.5854823,39.723109
74220718,Sochi,7,0,43.5854823,39.723109
74220971,Sochi,7,0,43.5854823,39.723109
74221289,Sochi,7,3,43.5854823,39.723109
74221291,Sochi,7,4,43.5854823,39.723109
74221298,Sochi,7,3,43.5854823,39.723109
74220890,Solnechnogorsk,4,3,56.1853501,36.9781536
74020646,Sosnovy Bor,9,3,59.8968655,29.0765628
74221176,Staraya Kupavna,4,3,55.8070323,38.1774172
74021621,Stary Oskol,4,0,51.298038,37.833202
74021061,Stavropol,4,0,44.8632577,43.4406913
74021068,Stavropol,4,2,44.8632577,43.4406913
74021126,Stavropol,4,3,44.8632577,43.4406913
74015174,Stavropol,4,3,44.8632577,43.4406913
74021851,Stavropol,4,3,44.8632577,43.4406913
74021948,Stavropol,4,2,44.8632577,43.4406913
74020504,Sterlitamak,0,3,53.632374,55.952259
74021125,Sterlitamak,0,3,53.632374,55.952259
74021866,Sterlitamak,0,0,53.632374,55.952259
74020657,Stupino,0,0,54.886598,38.0772589
74221448,Stupino,4,4,54.886598,38.0772589
74020487,Surgut,0,3,61.254032,73.3964
74020597,Surgut,0,2,61.254032,73.3964
74020704,Surgut,0,2,61.254032,73.3964
74020411,Surgut,0,0,61.254032,73.3964
74013352,Surgut,0,3,61.254032,73.3964
74020416,Surgut,0,0,61.254032,73.3964
74321844,Surgut,5,3,61.254032,73.3964
74321877,Surgut,5,2,61.254032,73.3964
74021859,Suzdal,5,3,56.4193908,40.4487893
74021521,Sverdlovskiy,0,3,55.9016773,38.1397082
74021481,Syktyvkar,5,0,61.6685237,50.8352024
74321839,Syzran,4,3,53.15538,48.474121
74321840,Syzran,4,4,53.15538,48.474121
74021163,Taganrog,4,3,47.2153657,38.9285216
74021513,Taldom,0,3,56.730941,37.528016
74021738,Taman,7,2,45.2158646,36.7191326
74021823,Taman,7,2,45.2158646,36.7191326
74021556,Tambov,0,0,52.731118499999994,41.434199146086904
74021618,Tambov,0,3,52.731118499999994,41.434199146086904
74021714,Tambov,0,3,52.731118499999994,41.434199146086904
74021107,Temryuk,7,3,45.2751663,37.3905481
74021847,Tikhoretsk,7,2,45.854679,40.128124
74021594,Tikhvin,4,3,59.644323,33.5418624
74221033,Tobolsk,9,0,58.1998048,68.2512924
74221144,Tobolsk,9,3,58.1998048,68.2512924
74216249,Tolyatti,4,0,53.5149884,49.4073316
74220540,Tolyatti,4,4,53.5149884,49.4073316
74221123,Tolyatti,4,2,53.5149884,49.4073316
74321864,Tolyatti,4,1,53.5149884,49.4073316
74220534,Tomsk,9,0,58.6124279,82.0475315
74220537,Tomsk,9,1,58.6124279,82.0475315
74220650,Tomsk,9,3,58.6124279,82.0475315
74220903,Tomsk,9,3,58.6124279,82.0475315
74221564,Tomsk,9,0,58.6124279,82.0475315
74321815,Tomsk,9,0,58.6124279,82.0475315
74321879,Tomsk,9,3,58.6124279,82.0475315
74221227,Troitsk,4,3,54.0847722,61.5514047
74321782,Troitsk (Chelyabinsk),5,3,54.0847722,61.5514047
74220873,Tuapse,4,0,44.0984747,39.0718875
74021517,Tuchkovo,0,3,55.6014428,36.4662973
74020814,Tula,0,3,54.1930321,37.61754
74020968,Tula,0,3,54.1930321,37.61754
74020967,Tula,0,3,54.1930321,37.61754
74021246,Tula,0,0,54.1930321,37.61754
74020695,Tver,0,3,56.858675,35.9208284
74020733,Tver,0,0,56.858675,35.9208284
74020734,Tver,0,0,56.858675,35.9208284
74021218,Tver,0,3,56.858675,35.9208284
74321569,Tyumen,9,0,57.153534,65.542274
74216833,Tyumen,9,3,57.153534,65.542274
74220456,Tyumen,9,3,57.153534,65.542274
74220486,Tyumen,9,3,57.153534,65.542274
74220635,Tyumen,9,3,57.153534,65.542274
74221145,Tyumen,9,3,57.153534,65.542274
74221072,Tyumen,9,0,57.153534,65.542274
74221328,Tyumen,9,0,57.153534,65.542274
74221413,Tyumen,9,4,57.153534,65.542274
74221482,Tyumen,9,3,57.153534,65.542274
74221502,Tyumen,9,3,57.153534,65.542274
74321658,Tyumen,9,0,57.153534,65.542274
74321721,Tyumen,9,3,57.153534,65.542274
74321836,Tyumen,9,0,57.153534,65.542274
