restaurant_id,Market Segment,Price Group,Room Type,latitude,longitude,order_value_mean,order_value_std,product_qnt_mean,product_qnt_std,used_points_qnt_mean,used_points_qnt_std,order_value_mean_Kmean_Cluster,Combined_Cluster,latitude_longitude_Dbscan_Cluster
74321570,Nizhny Tagil,9,3,57.905149,59.9508466,3.12,1.8586806819760675,138.48,79.01801396271767,196.0,1385.929291125633,4,4.0_-1.0,-1.0
74220739,Noginsk,4,3,55.8553511,38.4411898,3.48572125945814,2.6063050191696315,123.60263607517696,76.0307957811301,15.889675372223579,852.8295593826207,8,8.0_0.0,0.0
74021902,Novocherkassk,4,4,47.41066,40.101986,3.824349442379182,2.9413612165524086,123.85315985130111,73.69017275982502,41.96096654275093,600.0158547111764,9,9.0_3.0,3.0
74020430,Novoivanovskoye,0,0,46.55389,39.771671,3.0852797392721345,2.2296923019505,122.60076045627376,75.41195398455883,7.115697990222705,217.24158106007837,4,4.0_-1.0,-1.0
74220556,Novokuznetsk,5,2,53.7575903,87.1358494,3.385379929464572,2.494423687941461,120.24623276691247,73.82081815637925,4.504648925937801,287.2981565872781,8,8.0_-1.0,-1.0
74220598,Novokuznetsk,5,2,53.7575903,87.1358494,3.335985312117503,2.382281300703713,120.65850673194615,75.10273525528939,10.954712362301102,316.02821981598146,8,8.0_-1.0,-1.0
74220640,Novokuznetsk,5,3,53.7575903,87.1358494,3.3775538762944306,2.490051865427558,123.91939546599497,74.14789703254495,18.1360201511335,369.6964592403639,8,8.0_-1.0,-1.0
74220707,Novokuznetsk,5,0,53.7575903,87.1358494,3.77846688166708,2.8239129059830854,119.94542297196725,73.54035369173293,7.417514264450508,284.39488515199906,9,9.0_-1.0,-1.0
74220990,Novokuznetsk,5,2,53.7575903,87.1358494,4.334038054968287,3.2094921312392284,121.62579281183932,74.33333197049235,13.689217758985201,349.82465144462174,5,5.0_-1.0,-1.0
74221142,Novokuznetsk,5,2,53.7575903,87.1358494,4.356968215158925,3.0810681200373344,125.27628361858191,75.07766325663137,0.0,0.0,5,5.0_-1.0,-1.0
74321574,Novokuznetsk,5,3,53.7575903,87.1358494,3.3032191069574246,2.320597585056004,122.52544132917964,73.62833967344824,4.534440983039114,172.4342971978358,1,1.0_-1.0,-1.0
74021911,Novomoskovsk,0,0,48.6358512,35.2595541,3.659553831231814,2.71968235581333,123.17879081797608,76.21786139796532,7.727125767862916,262.0852058785654,2,2.0_-1.0,-1.0
74220747,Novorossiysk,0,0,44.7239578,37.7690711,2.926580557443916,2.0404199081314798,119.93473827328349,74.82337358478516,0.0,0.0,7,7.0_-1.0,-1.0
74220781,Novorossiysk,0,0,44.7239578,37.7690711,3.261485119907541,2.399202418440021,116.96503900606761,73.45389960356788,7.483386304536261,258.7074252453619,1,1.0_-1.0,-1.0
74220827,Novorossiysk,0,3,44.7239578,37.7690711,3.42578922569499,2.6564962375864822,122.87231035024344,73.35436734763556,1.9789539814669388,111.64878703425099,8,8.0_-1.0,-1.0
74220936,Novorossiysk,0,2,44.7239578,37.7690711,4.184555984555985,3.1381004994643034,122.31042471042471,73.17164090982371,34.9034749034749,746.8027486490461,5,5.0_-1.0,-1.0
74221038,Novorossiysk,0,3,44.7239578,37.7690711,3.1248025276461298,2.316395993683095,119.82306477093206,73.01514684308553,7.898894154818326,230.07911143244598,4,4.0_-1.0,-1.0
74321884,Novorossiysk,0,0,44.7239578,37.7690711,3.131666666666667,2.3438206104364845,118.24933333333334,73.83813280530788,21.333333333333332,423.7350658421253,4,4.0_-1.0,-1.0
74221311,Novosibirsk,1,2,55.0288307,82.9226887,3.3887640449438203,2.6193835289420457,116.73408239700375,76.2455882882509,10.561797752808989,279.673682693012,8,8.0_5.0,5.0
74221563,Novosibirsk,1,3,55.0288307,82.9226887,3.282793867120954,2.535425648163741,110.11697898921068,75.42678306615076,2.782509937535491,165.13206044813896,1,1.0_4.0,4.0
74213284,Novosibirsk,1,3,55.0288307,82.9226887,2.8584349193865513,2.0415553655382834,117.82304364923318,74.18889593206018,11.875737318128195,314.6493329095782,7,7.0_-1.0,-1.0
74213285,Novosibirsk,1,3,55.0288307,82.9226887,3.2157287157287158,2.3441296390385196,119.16594516594516,75.18558426525777,24.53102453102453,417.8904777371145,1,1.0_4.0,4.0
74213286,Novosibirsk,1,3,55.0288307,82.9226887,3.1453799500535142,2.2371654097537865,119.2008562254727,73.61813839525716,7.4027827327863,264.8422971804938,4,4.0_1.0,1.0
74214083,Novosibirsk,1,3,55.0288307,82.9226887,2.640971805638872,1.8616658361318883,112.25674865026994,74.34403348743498,7.3635272945410915,233.16849968212537,0,0.0_-1.0,-1.0
74214453,Novosibirsk,1,3,55.0288307,82.9226887,3.2954406551766287,2.3568274627242265,122.29898545410097,74.03000175008269,5.378315609338712,234.27653662468924,1,1.0_4.0,4.0
74214452,Novosibirsk,1,0,55.0288307,82.9226887,3.4394150417827296,2.456739111026712,120.84679665738162,73.53503685441952,8.286908077994429,288.9153142880922,8,8.0_5.0,5.0
74214455,Novosibirsk,1,0,55.0288307,82.9226887,3.1222366710013003,2.3567462868364766,117.08088426527958,74.82241870274581,5.825747724317295,213.5434552903466,4,4.0_1.0,1.0
74215253,Novosibirsk,1,0,55.0288307,82.9226887,3.352216748768473,2.5337500167520925,121.47980295566502,74.90870742346803,1.4285714285714286,91.02589898328002,8,8.0_5.0,5.0
74220417,Novosibirsk,1,0,55.0288307,82.9226887,3.1031375703942077,2.3012880629885855,117.70040225261464,73.25862119351646,5.341914722445696,234.21614211678107,4,4.0_1.0,1.0
74220458,Novosibirsk,1,3,55.0288307,82.9226887,3.109049773755656,2.323515946996562,120.43137254901961,74.06505222951267,9.306184012066366,311.0029829438586,4,4.0_1.0,1.0
74220479,Novosibirsk,1,3,55.0288307,82.9226887,2.9688191065900043,2.191788756902383,116.8031844316674,74.58358754814269,0.0,0.0,4,4.0_1.0,1.0
74220517,Novosibirsk,1,0,55.0288307,82.9226887,3.402106567534077,2.496111985987089,114.58612143742255,74.67793686344365,4.275092936802974,242.89150361402338,8,8.0_5.0,5.0
74220770,Novosibirsk,1,2,55.0288307,82.9226887,3.833104866346813,2.876602983977655,118.0726525017135,75.80855802087612,30.603152844413984,538.493288493126,9,9.0_1.0,1.0
74220891,Novosibirsk,1,4,55.0288307,82.9226887,3.540113985094257,2.4743047552978203,122.67426567295045,75.00771591711796,8.241999123191583,393.63635949439663,2,2.0_-1.0,-1.0
74220924,Novosibirsk,1,3,55.0288307,82.9226887,3.2309133489461357,2.340949960532736,116.60983606557377,74.26094676415741,5.878220140515222,278.0240390431955,1,1.0_4.0,4.0
74221077,Novosibirsk,1,3,55.0288307,82.9226887,3.843194647710642,2.7181252605795336,118.66861802216182,74.39234073203497,15.931423792598787,388.2814028853845,9,9.0_1.0,1.0
74221067,Novosibirsk,1,3,55.0288307,82.9226887,3.827155676941085,2.7983511067800086,121.97268825595006,72.23911333741529,15.216543113538822,369.6668937589126,9,9.0_1.0,1.0
74221286,Novosibirsk,1,3,55.0288307,82.9226887,3.295982071394269,2.4034920010747345,116.71970545862014,73.57925341332513,2.433167920601889,139.73753807236912,1,1.0_4.0,4.0
74221416,Novosibirsk,1,3,55.0288307,82.9226887,2.817351598173516,2.0314394620552068,114.06392694063926,72.96214199750594,22.374429223744293,468.2621129161467,7,7.0_-1.0,-1.0
74221417,Novosibirsk,1,3,55.0288307,82.9226887,3.560316888728844,2.5076358115807613,122.37234425639178,74.26761281133334,29.672308246308965,682.6838780179725,2,2.0_-1.0,-1.0
74221420,Novosibirsk,1,3,55.0288307,82.9226887,3.1375984568397364,2.2991056460841746,117.19530622086481,73.53143530467004,3.8096769008198037,150.30500109207225,4,4.0_1.0,1.0
74221444,Novosibirsk,1,4,55.0288307,82.9226887,3.486896551724138,2.7227856673879614,123.47586206896551,74.96281873479396,19.379310344827587,595.8132285358818,8,8.0_5.0,5.0
74221446,Novosibirsk,1,3,55.0288307,82.9226887,3.2717330342120023,2.350953415252379,117.93157599551319,74.77406324544374,3.2529444756029164,137.33821627833277,1,1.0_4.0,4.0
74321683,Novosibirsk,1,4,55.0288307,82.9226887,3.955288985823337,2.8643202719920287,123.46346782988005,75.75051000860421,0.0,0.0,9,9.0_1.0,1.0
74321787,Novosibirsk,1,4,55.0288307,82.9226887,3.425460636515913,2.373340686802631,118.72026800670017,75.2483040804639,31.32328308207705,711.3900947446931,8,8.0_5.0,5.0
74321808,Novosibirsk,1,4,55.0288307,82.9226887,3.0124280084874204,2.134109657495577,114.43710215216733,75.19503990482104,7.850863898150955,282.6961624470549,4,4.0_1.0,1.0
74321818,Novosibirsk,1,4,55.0288307,82.9226887,3.3474341192787795,2.4073444546003246,117.02635228848821,75.01773636326973,10.714285714285714,384.59718446911586,8,8.0_5.0,5.0
74321824,Novosibirsk,1,4,55.0288307,82.9226887,3.550780006367399,2.5817309275908533,118.37503979624323,75.4607634223261,17.382999044890163,399.0158626909815,2,2.0_-1.0,-1.0
74321852,Novosibirsk,1,4,55.0288307,82.9226887,3.0160175879396984,2.2365725359254234,115.98366834170854,74.65044975328352,26.853015075376884,545.1220488424281,4,4.0_1.0,1.0
74321865,Novosibirsk,1,4,55.0288307,82.9226887,3.1493912471207635,2.2796706082738147,117.94800921355709,75.39551141825133,18.624547548535702,410.7371665070194,1,1.0_4.0,4.0
74020694,Novy Urengoy,0,0,66.085196,76.6799167,4.421052631578948,3.56043420516702,101.75438596491227,68.70648771138053,0.0,0.0,5,5.0_-1.0,-1.0
74021961,Novy Urengoy,0,3,66.085196,76.6799167,3.7430939226519335,2.934703869220601,116.9060773480663,74.3808945219721,27.07182320441989,515.0765646030842,2,2.0_-1.0,-1.0
74021223,Noyabrsk,0,4,63.2002917,75.4475807,3.7491705374917053,3.1497788095755057,118.90643662906437,74.84985328129603,0.0,0.0,2,2.0_-1.0,-1.0
74021154,Nyagan,0,0,62.1445646,65.4349289,3.009132420091324,2.2784283612652345,120.73059360730593,76.47204107988263,0.0,0.0,4,4.0_-1.0,-1.0
74021958,Obninsk,0,3,55.09992175,36.60927334723832,3.5952219968447148,2.7614430625529156,123.97565922920893,75.4698617899396,7.820599504169484,285.0492440004549,2,2.0_0.0,0.0
